Total Topk Error Scores,Ground Values,,,,,
,,,,,,
0.778615341,0,,,,,
,,,,,,
0.651789016,1,,,,,
,,,,,,
0.007465121,0,,,,,
,,,,,,
0.26652621,1,,,,,
,,,,,,
0.668955627,1,,,,,
,,,,,,
1.283873073,0,,,,,
,,,,,,
1.48323421,1,,,,,
,,,,,,
2.351684957,1,,,,,
,,,,,,
2.321442272,0,,,,,
,,,,,,
2.43901393,0,,,,,
,,,,,,
2.181110545,1,,,,,
,,,,,,
1.529187158,0,,,,,
,,,,,,
0.986907347,0,,,,,
,,,,,,
0.7539316,1,,,,,
,,,,,,
0.741917552,1,,,,,
,,,,,,
0.608479016,0,,,,,
,,,,,,
1.08383607,0,,,,,
,,,,,,
1.17495818,0,,,,,
,,,,,,
0.907231869,0,,,,,
,,,,,,
0.62563932,1,,,,,
,,,,,,
0.208533789,0,,,,,
,,,,,,
0.230564945,0,,,,,
,,,,,,
0.321926735,0,,,,,
,,,,,,
0.317640557,1,,,,,
,,,,,,
0.364729906,1,,,,,
,,,,,,
0.259402601,0,,,,,
,,,,,,
0.690557883,0,,,,,
,,,,,,
0.875298008,0,,,,,
,,,,,,
1.154781997,0,,,,,
,,,,,,
0.814121131,1,,,,,
,,,,,,
0.401365074,0,,,,,
,,,,,,
0.381900646,0,,,,,
,,,,,,
0.591074229,0,,,,,
,,,,,,
0.623317378,1,,,,,
,,,,,,
0.690114174,0,,,,,
,,,,,,
0.58775171,1,,,,,
,,,,,,
1.52464531,0,,,,,
,,,,,,
2.046418243,1,,,,,
,,,,,,
2.549790627,1,,,,,
,,,,,,
2.883181966,0,,,,,
,,,,,,
2.584023534,1,,,,,
,,,,,,
3.05351281,0,,,,,
,,,,,,
2.959001347,0,,,,,
,,,,,,
2.640932953,1,,,,,
,,,,,,
1.853424735,0,,,,,
,,,,,,
0.881695118,0,,,,,
,,,,,,
0.278451394,0,,,,,
,,,,,,
0.302365492,0,,,,,
,,,,,,
0.060703413,0,,,,,
,,,,,,
-0.111569816,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.27180347,1,,,,,
,,,,,,
0.208378746,1,,,,,
,,,,,,
0.656930053,0,,,,,
,,,,,,
1.109904534,0,,,,,
,,,,,,
1.294818098,0,,,,,
,,,,,,
1.142034524,0,,,,,
,,,,,,
0.773151329,0,,,,,
,,,,,,
0.097102078,1,,,,,
,,,,,,
0.019243709,1,,,,,
,,,,,,
0.059054121,1,,,,,
,,,,,,
0.773299768,0,,,,,
,,,,,,
1.403981527,1,,,,,
,,,,,,
1.828711931,0,,,,,
,,,,,,
1.840199679,1,,,,,
,,,,,,
1.792345141,1,,,,,
,,,,,,
1.875287088,1,,,,,
,,,,,,
2.24021365,1,,,,,
,,,,,,
2.764713732,0,,,,,
,,,,,,
2.5700357,0,,,,,
,,,,,,
2.075443394,0,,,,,
,,,,,,
1.528955248,1,,,,,
,,,,,,
1.145976264,1,,,,,
,,,,,,
0.512066847,0,,,,,
,,,,,,
0.438111508,1,,,,,
,,,,,,
0.776964223,0,,,,,
,,,,,,
0.995883875,1,,,,,
,,,,,,
1.300767931,0,,,,,
,,,,,,
1.554245218,0,,,,,
,,,,,,
1.684905829,0,,,,,
,,,,,,
1.665683739,0,,,,,
,,,,,,
1.031147201,1,,,,,
,,,,,,
0.76768302,0,,,,,
,,,,,,
0.522713799,1,,,,,
,,,,,,
0.708891556,1,,,,,
,,,,,,
0.911979417,0,,,,,
,,,,,,
0.852600487,0,,,,,
,,,,,,
0.665291236,0,,,,,
,,,,,,
0.793363776,0,,,,,
,,,,,,
0.517336081,0,,,,,
,,,,,,
0.002655501,0,,,,,
,,,,,,
-0.171494523,0,,,,,
,,,,,,
-0.224047618,1,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.201885375,0,,,,,
,,,,,,
-0.01074775,0,,,,,
,,,,,,
0.06319492,1,,,,,
,,,,,,
-0.046545192,1,,,,,
,,,,,,
-0.000564891,1,,,,,
,,,,,,
0.600736455,0,,,,,
,,,,,,
0.932370898,1,,,,,
,,,,,,
1.890912893,0,,,,,
,,,,,,
2.228014361,0,,,,,
,,,,,,
2.15472291,1,,,,,
,,,,,,
1.879135061,0,,,,,
,,,,,,
1.248080355,0,,,,,
,,,,,,
1.740075942,0,,,,,
,,,,,,
1.831551635,0,,,,,
,,,,,,
1.387324483,1,,,,,
,,,,,,
0.760759935,0,,,,,
,,,,,,
0.375185214,0,,,,,
,,,,,,
0.336161933,0,,,,,
,,,,,,
0.230559095,0,,,,,
,,,,,,
0.124957984,1,,,,,
,,,,,,
0.056454422,1,,,,,
,,,,,,
0.104584512,0,,,,,
,,,,,,
0.235234798,0,,,,,
,,,,,,
0.361905389,0,,,,,
,,,,,,
0.410465754,0,,,,,
,,,,,,
0.257057674,0,,,,,
,,,,,,
0.00296761,1,,,,,
,,,,,,
0.110098798,1,,,,,
,,,,,,
0.44697282,0,,,,,
,,,,,,
0.648756112,0,,,,,
,,,,,,
0.71724444,1,,,,,
,,,,,,
0.501699836,1,,,,,
,,,,,,
0.366052162,0,,,,,
,,,,,,
0.46762211,0,,,,,
,,,,,,
0.62369429,0,,,,,
,,,,,,
0.621077019,0,,,,,
,,,,,,
0.427856249,0,,,,,
,,,,,,
0.076606386,0,,,,,
,,,,,,
-0.143761152,1,,,,,
,,,,,,
0.023320452,0,,,,,
,,,,,,
0.24898094,0,,,,,
,,,,,,
0.448708256,0,,,,,
,,,,,,
0.501516842,0,,,,,
,,,,,,
0.324994463,0,,,,,
,,,,,,
0.039099182,1,,,,,
,,,,,,
0.064182568,0,,,,,
,,,,,,
0.31984391,1,,,,,
,,,,,,
0.464831178,0,,,,,
,,,,,,
0.655710742,1,,,,,
,,,,,,
0.720732747,1,,,,,
,,,,,,
0.87602705,0,,,,,
,,,,,,
0.747360391,1,,,,,
,,,,,,
1.113758036,0,,,,,
,,,,,,
1.143329612,0,,,,,
,,,,,,
1.124207965,0,,,,,
,,,,,,
1.058607924,0,,,,,
,,,,,,
0.888988966,0,,,,,
,,,,,,
0.315421368,0,,,,,
,,,,,,
-0.086024376,0,,,,,
,,,,,,
-0.186635804,1,,,,,
,,,,,,
-0.046992785,0,,,,,
,,,,,,
0.260953022,1,,,,,
,,,,,,
0.540823985,1,,,,,
,,,,,,
1.120696282,0,,,,,
,,,,,,
1.519789836,0,,,,,
,,,,,,
1.510647088,0,,,,,
,,,,,,
1.039458751,1,,,,,
,,,,,,
0.764880522,1,,,,,
,,,,,,
0.331060272,0,,,,,
,,,,,,
0.666697604,0,,,,,
,,,,,,
0.68221093,0,,,,,
,,,,,,
0.710011189,0,,,,,
,,,,,,
0.44154286,0,,,,,
,,,,,,
-0.0564274,0,,,,,
,,,,,,
-0.21692852,0,,,,,
,,,,,,
-0.233206778,1,,,,,
,,,,,,
-0.066829902,0,,,,,
,,,,,,
0.215459629,0,,,,,
,,,,,,
0.679525318,0,,,,,
,,,,,,
0.873235614,0,,,,,
,,,,,,
0.608505266,0,,,,,
,,,,,,
0.261077917,1,,,,,
,,,,,,
0.123517647,0,,,,,
,,,,,,
0.417578285,1,,,,,
,,,,,,
0.619676429,0,,,,,
,,,,,,
0.679265615,0,,,,,
,,,,,,
0.455631238,0,,,,,
,,,,,,
0.394502893,1,,,,,
,,,,,,
0.120868676,1,,,,,
,,,,,,
0.366627427,0,,,,,
,,,,,,
0.905571146,0,,,,,
,,,,,,
1.176687279,0,,,,,
,,,,,,
1.179833289,1,,,,,
,,,,,,
0.88920657,0,,,,,
,,,,,,
0.352197645,0,,,,,
,,,,,,
0.472812866,0,,,,,
,,,,,,
0.510064904,0,,,,,
,,,,,,
0.257057674,1,,,,,
,,,,,,
0.171381393,1,,,,,
,,,,,,
0.290707496,0,,,,,
,,,,,,
0.713631657,0,,,,,
,,,,,,
0.770286566,1,,,,,
,,,,,,
0.832375629,0,,,,,
,,,,,,
0.796175786,0,,,,,
,,,,,,
0.565530106,1,,,,,
,,,,,,
0.760569138,1,,,,,
,,,,,,
0.690698425,1,,,,,
,,,,,,
1.319850783,1,,,,,
,,,,,,
2.190532167,0,,,,,
,,,,,,
2.478029263,0,,,,,
,,,,,,
2.135367074,1,,,,,
,,,,,,
1.560144179,0,,,,,
,,,,,,
1.020658284,1,,,,,
,,,,,,
0.621582987,1,,,,,
,,,,,,
0.450665933,0,,,,,
,,,,,,
0.527663848,0,,,,,
,,,,,,
0.381446344,0,,,,,
,,,,,,
0.207403398,0,,,,,
,,,,,,
0.064409701,1,,,,,
,,,,,,
-0.106565929,0,,,,,
,,,,,,
-0.070511717,0,,,,,
,,,,,,
0.058780828,0,,,,,
,,,,,,
0.112692536,1,,,,,
,,,,,,
0.210201494,0,,,,,
,,,,,,
0.39800764,0,,,,,
,,,,,,
0.647294256,0,,,,,
,,,,,,
0.71566024,1,,,,,
,,,,,,
0.558167231,1,,,,,
,,,,,,
0.495906864,1,,,,,
,,,,,,
0.973227594,1,,,,,
,,,,,,
2.023527303,1,,,,,
,,,,,,
2.544958275,0,,,,,
,,,,,,
2.567719707,0,,,,,
,,,,,,
2.098053475,0,,,,,
,,,,,,
1.149953036,1,,,,,
,,,,,,
0.696120714,0,,,,,
,,,,,,
0.473484599,0,,,,,
,,,,,,
0.477412006,1,,,,,
,,,,,,
0.480507533,0,,,,,
,,,,,,
0.565462987,0,,,,,
,,,,,,
0.606580957,0,,,,,
,,,,,,
0.300499194,0,,,,,
,,,,,,
0.234965029,1,,,,,
,,,,,,
0.308988258,0,,,,,
,,,,,,
0.362917634,0,,,,,
,,,,,,
0.577344546,0,,,,,
,,,,,,
0.662989015,1,,,,,
,,,,,,
0.322232149,1,,,,,
,,,,,,
0.591452037,1,,,,,
,,,,,,
1.278265201,0,,,,,
,,,,,,
1.931574065,1,,,,,
,,,,,,
2.043138791,0,,,,,
,,,,,,
1.699143908,1,,,,,
,,,,,,
1.219625297,0,,,,,
,,,,,,
0.682812808,0,,,,,
,,,,,,
0.488575579,0,,,,,
,,,,,,
0.424345964,0,,,,,
,,,,,,
-0.001147563,1,,,,,
,,,,,,
0.24607,0,,,,,
,,,,,,
0.728158568,0,,,,,
,,,,,,
1.208043628,0,,,,,
,,,,,,
1.403828375,1,,,,,
,,,,,,
0.87089958,0,,,,,
,,,,,,
0.50426294,0,,,,,
,,,,,,
-0.010747873,0,,,,,
,,,,,,
0.063194801,0,,,,,
,,,,,,
-0.046545263,0,,,,,
,,,,,,
-0.183782919,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.27180347,1,,,,,
,,,,,,
-0.04663749,0,,,,,
,,,,,,
0.26652621,0,,,,,
,,,,,,
0.46600175,0,,,,,
,,,,,,
0.524339662,1,,,,,
,,,,,,
0.636957106,1,,,,,
,,,,,,
0.712896643,0,,,,,
,,,,,,
0.818083554,0,,,,,
,,,,,,
0.783888703,1,,,,,
,,,,,,
0.63840753,0,,,,,
,,,,,,
0.393561668,0,,,,,
,,,,,,
-0.077491654,0,,,,,
,,,,,,
-0.011204321,1,,,,,
,,,,,,
-0.011184002,0,,,,,
,,,,,,
0.199198287,0,,,,,
,,,,,,
0.36915534,1,,,,,
,,,,,,
0.720906292,0,,,,,
,,,,,,
0.778300573,0,,,,,
,,,,,,
0.703622779,0,,,,,
,,,,,,
0.590667287,0,,,,,
,,,,,,
0.293090043,0,,,,,
,,,,,,
0.039099082,1,,,,,
,,,,,,
-0.099801006,1,,,,,
,,,,,,
0.434209783,0,,,,,
,,,,,,
0.91389371,1,,,,,
,,,,,,
0.988731225,1,,,,,
,,,,,,
0.924280154,1,,,,,
,,,,,,
1.650843133,1,,,,,
,,,,,,
2.194145721,0,,,,,
,,,,,,
2.010067585,1,,,,,
,,,,,,
2.163594444,0,,,,,
,,,,,,
1.645251797,0,,,,,
,,,,,,
1.240690658,1,,,,,
,,,,,,
1.008225758,0,,,,,
,,,,,,
0.99387803,1,,,,,
,,,,,,
0.771953157,0,,,,,
,,,,,,
0.28285938,0,,,,,
,,,,,,
0.153582302,0,,,,,
,,,,,,
-0.011204339,0,,,,,
,,,,,,
-0.104631711,0,,,,,
,,,,,,
-0.224114583,0,,,,,
,,,,,,
-0.27180347,1,,,,,
,,,,,,
-0.046992785,0,,,,,
,,,,,,
0.265670114,0,,,,,
,,,,,,
0.461686498,1,,,,,
,,,,,,
0.726424922,0,,,,,
,,,,,,
0.698654902,1,,,,,
,,,,,,
0.535589705,1,,,,,
,,,,,,
0.667676122,1,,,,,
,,,,,,
1.40180521,0,,,,,
,,,,,,
1.732596654,0,,,,,
,,,,,,
1.454435698,1,,,,,
,,,,,,
1.230841635,1,,,,,
,,,,,,
0.670585708,0,,,,,
,,,,,,
0.355857897,1,,,,,
,,,,,,
0.526485874,1,,,,,
,,,,,,
0.60971847,1,,,,,
,,,,,,
0.851898567,0,,,,,
,,,,,,
0.710382225,1,,,,,
,,,,,,
0.648989122,0,,,,,
,,,,,,
0.613993282,0,,,,,
,,,,,,
0.542126504,0,,,,,
,,,,,,
0.443324808,0,,,,,
,,,,,,
0.120381626,1,,,,,
,,,,,,
0.053203611,1,,,,,
,,,,,,
0.33458578,1,,,,,
,,,,,,
0.649323879,0,,,,,
,,,,,,
0.980037633,1,,,,,
,,,,,,
1.556791261,0,,,,,
,,,,,,
1.546066979,0,,,,,
,,,,,,
1.190954023,0,,,,,
,,,,,,
0.878159494,0,,,,,
,,,,,,
0.227165358,1,,,,,
,,,,,,
0.084125297,1,,,,,
,,,,,,
0.141169094,0,,,,,
,,,,,,
0.652234784,0,,,,,
,,,,,,
0.805289107,0,,,,,
,,,,,,
0.88385828,0,,,,,
,,,,,,
0.579067379,0,,,,,
,,,,,,
-0.012606045,0,,,,,
,,,,,,
-0.192327449,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.268658742,1,,,,,
,,,,,,
-0.096587593,0,,,,,
,,,,,,
0.11988755,1,,,,,
,,,,,,
0.340920587,1,,,,,
,,,,,,
0.828526689,0,,,,,
,,,,,,
1.241790776,0,,,,,
,,,,,,
1.292454866,1,,,,,
,,,,,,
1.138935147,0,,,,,
,,,,,,
0.791142145,1,,,,,
,,,,,,
0.767490236,0,,,,,
,,,,,,
0.922382328,0,,,,,
,,,,,,
0.836015094,1,,,,,
,,,,,,
1.102318654,0,,,,,
,,,,,,
0.821084242,1,,,,,
,,,,,,
1.102695143,0,,,,,
,,,,,,
1.141023736,0,,,,,
,,,,,,
1.013857193,0,,,,,
,,,,,,
0.854765217,0,,,,,
,,,,,,
0.33831061,1,,,,,
,,,,,,
0.547936092,0,,,,,
,,,,,,
0.998702989,0,,,,,
,,,,,,
1.400090669,1,,,,,
,,,,,,
1.504589714,0,,,,,
,,,,,,
1.20719586,0,,,,,
,,,,,,
1.10307525,0,,,,,
,,,,,,
0.668577238,1,,,,,
,,,,,,
0.381907613,0,,,,,
,,,,,,
0.46504895,1,,,,,
,,,,,,
1.093014065,0,,,,,
,,,,,,
1.312046005,0,,,,,
,,,,,,
1.096897884,0,,,,,
,,,,,,
0.962709995,0,,,,,
,,,,,,
0.505501163,0,,,,,
,,,,,,
0.186319793,0,,,,,
,,,,,,
-0.137083275,0,,,,,
,,,,,,
-0.205571604,1,,,,,
,,,,,,
-0.037612552,0,,,,,
,,,,,,
0.2357236,1,,,,,
,,,,,,
0.790936572,0,,,,,
,,,,,,
0.925098015,0,,,,,
,,,,,,
0.755100971,1,,,,,
,,,,,,
0.595096934,0,,,,,
,,,,,,
0.15687482,0,,,,,
,,,,,,
0.002869036,0,,,,,
,,,,,,
0.063194801,1,,,,,
,,,,,,
0.059065971,0,,,,,
,,,,,,
0.199198255,0,,,,,
,,,,,,
0.373348263,0,,,,,
,,,,,,
0.425901334,0,,,,,
,,,,,,
0.277060551,1,,,,,
,,,,,,
0.015950131,1,,,,,
,,,,,,
0.121964607,1,,,,,
,,,,,,
0.567248718,0,,,,,
,,,,,,
0.717668324,0,,,,,
,,,,,,
0.855207995,1,,,,,
,,,,,,
0.864218531,0,,,,,
,,,,,,
0.787336097,1,,,,,
,,,,,,
0.862979253,0,,,,,
,,,,,,
0.773034133,0,,,,,
,,,,,,
0.749422704,0,,,,,
,,,,,,
0.672668764,0,,,,,
,,,,,,
0.446417364,0,,,,,
,,,,,,
0.131702509,0,,,,,
,,,,,,
-0.147954115,0,,,,,
,,,,,,
-0.211568677,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.27180347,1,,,,,
,,,,,,
-0.208278416,0,,,,,
,,,,,,
-0.07746365,1,,,,,
,,,,,,
0.349867793,0,,,,,
,,,,,,
0.431535314,0,,,,,
,,,,,,
0.354862958,1,,,,,
,,,,,,
0.704144766,0,,,,,
,,,,,,
0.797451062,0,,,,,
,,,,,,
1.317191643,1,,,,,
,,,,,,
1.35595828,0,,,,,
,,,,,,
1.467724952,0,,,,,
,,,,,,
1.323629873,0,,,,,
,,,,,,
0.729935807,0,,,,,
,,,,,,
0.568672614,0,,,,,
,,,,,,
0.093112427,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.27180347,1,,,,,
,,,,,,
-0.063255414,0,,,,,
,,,,,,
0.162867073,0,,,,,
,,,,,,
0.403562672,1,,,,,
,,,,,,
0.485281377,0,,,,,
,,,,,,
0.309782698,1,,,,,
,,,,,,
0.667078489,1,,,,,
,,,,,,
1.345190169,1,,,,,
,,,,,,
2.293896015,1,,,,,
,,,,,,
2.827306717,0,,,,,
,,,,,,
2.604102706,0,,,,,
,,,,,,
2.269664336,0,,,,,
,,,,,,
1.386592523,0,,,,,
,,,,,,
0.69383874,0,,,,,
,,,,,,
0.13826277,0,,,,,
,,,,,,
-0.20541054,1,,,,,
,,,,,,
-0.027450895,0,,,,,
,,,,,,
0.199198351,0,,,,,
,,,,,,
0.373348359,0,,,,,
,,,,,,
0.42590143,1,,,,,
,,,,,,
0.441673104,0,,,,,
,,,,,,
0.441673104,1,,,,,
,,,,,,
0.515124892,0,,,,,
,,,,,,
0.68792481,0,,,,,
,,,,,,
0.6932412,1,,,,,
,,,,,,
1.11195288,1,,,,,
,,,,,,
1.289272569,1,,,,,
,,,,,,
1.706747842,1,,,,,
,,,,,,
2.427960117,0,,,,,
,,,,,,
2.734731107,1,,,,,
,,,,,,
2.589146179,1,,,,,
,,,,,,
1.776168081,0,,,,,
,,,,,,
1.887915348,1,,,,,
,,,,,,
2.538105274,1,,,,,
,,,,,,
2.531040167,0,,,,,
,,,,,,
2.743955042,0,,,,,
,,,,,,
2.324559628,1,,,,,
,,,,,,
1.709167592,1,,,,,
,,,,,,
1.091195263,0,,,,,
,,,,,,
0.551677479,0,,,,,
,,,,,,
0.645135572,0,,,,,
,,,,,,
0.778585742,0,,,,,
,,,,,,
0.500274228,1,,,,,
,,,,,,
0.161386414,0,,,,,
,,,,,,
0.357679313,0,,,,,
,,,,,,
0.530957675,1,,,,,
,,,,,,
0.604827389,0,,,,,
,,,,,,
0.538766023,0,,,,,
,,,,,,
0.518596083,1,,,,,
,,,,,,
0.653326246,1,,,,,
,,,,,,
0.51518153,0,,,,,
,,,,,,
0.789935295,0,,,,,
,,,,,,
0.944786754,0,,,,,
,,,,,,
0.824351426,1,,,,,
,,,,,,
0.627138349,0,,,,,
,,,,,,
0.403295115,0,,,,,
,,,,,,
0.564864152,0,,,,,
,,,,,,
0.601767582,1,,,,,
,,,,,,
0.687400197,0,,,,,
,,,,,,
0.763840566,0,,,,,
,,,,,,
0.814359385,0,,,,,
,,,,,,
0.824611809,1,,,,,
,,,,,,
0.61140401,0,,,,,
,,,,,,
0.532319745,1,,,,,
,,,,,,
0.481453133,1,,,,,
,,,,,,
0.804560216,0,,,,,
,,,,,,
1.168586874,1,,,,,
,,,,,,
1.329790577,1,,,,,
,,,,,,
1.602483537,0,,,,,
,,,,,,
1.808479626,0,,,,,
,,,,,,
1.422749262,0,,,,,
,,,,,,
1.097461135,1,,,,,
,,,,,,
0.748091866,0,,,,,
,,,,,,
0.289359989,1,,,,,
,,,,,,
0.742562613,0,,,,,
,,,,,,
0.763501315,0,,,,,
,,,,,,
0.893099897,1,,,,,
,,,,,,
1.09300084,0,,,,,
,,,,,,
0.660872537,1,,,,,
,,,,,,
0.79822659,0,,,,,
,,,,,,
0.728095924,0,,,,,
,,,,,,
0.60477565,0,,,,,
,,,,,,
0.478523824,0,,,,,
,,,,,,
0.217630977,0,,,,,
,,,,,,
-0.01771815,1,,,,,
,,,,,,
-0.197095376,1,,,,,
,,,,,,
-0.065584401,1,,,,,
,,,,,,
0.589824392,1,,,,,
,,,,,,
1.392279581,0,,,,,
,,,,,,
1.55418438,1,,,,,
,,,,,,
1.340983995,0,,,,,
,,,,,,
1.040112085,0,,,,,
,,,,,,
0.387381199,0,,,,,
,,,,,,
0.207403291,1,,,,,
,,,,,,
0.058212223,1,,,,,
,,,,,,
0.435895936,0,,,,,
,,,,,,
0.938306338,0,,,,,
,,,,,,
1.062275345,1,,,,,
,,,,,,
1.02455382,1,,,,,
,,,,,,
1.069306552,0,,,,,
,,,,,,
1.077272063,1,,,,,
,,,,,,
1.025028301,1,,,,,
,,,,,,
1.094916027,0,,,,,
,,,,,,
1.054887702,1,,,,,
,,,,,,
1.510320278,0,,,,,
,,,,,,
1.620280596,0,,,,,
,,,,,,
1.504060391,0,,,,,
,,,,,,
1.071577662,0,,,,,
,,,,,,
0.544273523,0,,,,,
,,,,,,
0.181324329,0,,,,,
,,,,,,
-0.159553747,1,,,,,
,,,,,,
0.035665903,1,,,,,
,,,,,,
0.5833267,1,,,,,
,,,,,,
1.442055978,0,,,,,
,,,,,,
1.879033371,0,,,,,
,,,,,,
1.619222483,0,,,,,
,,,,,,
1.278516939,1,,,,,
,,,,,,
0.846717139,1,,,,,
,,,,,,
0.706834462,1,,,,,
,,,,,,
1.321673841,0,,,,,
,,,,,,
1.379927908,1,,,,,
,,,,,,
1.106378689,0,,,,,
,,,,,,
0.635878796,1,,,,,
,,,,,,
1.069213277,0,,,,,
,,,,,,
0.824327265,0,,,,,
,,,,,,
0.736547611,1,,,,,
,,,,,,
0.592147933,0,,,,,
,,,,,,
0.133166897,0,,,,,
,,,,,,
0.282575938,1,,,,,
,,,,,,
0.329095152,0,,,,,
,,,,,,
0.240488903,0,,,,,
,,,,,,
0.204365673,0,,,,,
,,,,,,
0.102964184,1,,,,,
,,,,,,
0.110251758,0,,,,,
,,,,,,
0.199198255,0,,,,,
,,,,,,
0.373348263,1,,,,,
,,,,,,
0.476352356,1,,,,,
,,,,,,
0.841858446,0,,,,,
,,,,,,
1.148819796,0,,,,,
,,,,,,
1.024656112,0,,,,,
,,,,,,
0.860745197,0,,,,,
,,,,,,
0.491084791,0,,,,,
,,,,,,
-0.057127433,0,,,,,
,,,,,,
-0.258709378,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.27180347,1,,,,,
,,,,,,
-0.02651596,0,,,,,
,,,,,,
0.220787263,0,,,,,
,,,,,,
0.48840854,1,,,,,
,,,,,,
0.574757892,0,,,,,
,,,,,,
0.25523739,1,,,,,
,,,,,,
0.293453922,0,,,,,
,,,,,,
0.588190904,1,,,,,
,,,,,,
1.10446501,0,,,,,
,,,,,,
1.447294308,0,,,,,
,,,,,,
1.570962631,0,,,,,
,,,,,,
1.54799429,0,,,,,
,,,,,,
0.990651008,0,,,,,
,,,,,,
0.510584053,0,,,,,
,,,,,,
-0.100061754,0,,,,,
,,,,,,
-0.193433211,1,,,,,
,,,,,,
-0.208278372,0,,,,,
,,,,,,
-0.074581409,0,,,,,
,,,,,,
0.053496672,1,,,,,
,,,,,,
0.181025641,0,,,,,
,,,,,,
0.263649636,0,,,,,
,,,,,,
0.533328191,0,,,,,
,,,,,,
0.451711075,0,,,,,
,,,,,,
0.392348885,1,,,,,
,,,,,,
0.356360094,0,,,,,
,,,,,,
0.399076133,0,,,,,
,,,,,,
0.64875608,1,,,,,
,,,,,,
0.846771812,1,,,,,
,,,,,,
0.840882985,1,,,,,
,,,,,,
1.631589142,1,,,,,
,,,,,,
2.400970149,0,,,,,
,,,,,,
2.768643979,0,,,,,
,,,,,,
2.510467955,0,,,,,
,,,,,,
1.871537608,0,,,,,
,,,,,,
1.045070678,0,,,,,
,,,,,,
0.169461734,1,,,,,
,,,,,,
0.004440118,0,,,,,
,,,,,,
-0.120804188,1,,,,,
,,,,,,
0.055553581,1,,,,,
,,,,,,
0.439870002,0,,,,,
,,,,,,
0.486512062,0,,,,,
,,,,,,
0.729453682,0,,,,,
,,,,,,
0.734804918,1,,,,,
,,,,,,
0.646508153,1,,,,,
,,,,,,
0.593184428,1,,,,,
,,,,,,
1.251264752,0,,,,,
,,,,,,
1.519303375,1,,,,,
,,,,,,
1.50887087,1,,,,,
,,,,,,
1.649033663,1,,,,,
,,,,,,
2.036790064,0,,,,,
,,,,,,
2.265898968,0,,,,,
,,,,,,
2.42685812,1,,,,,
,,,,,,
2.476163798,0,,,,,
,,,,,,
1.487747336,0,,,,,
,,,,,,
1.010045864,0,,,,,
,,,,,,
0.584720041,0,,,,,
,,,,,,
0.319678701,0,,,,,
,,,,,,
0.040112576,0,,,,,
,,,,,,
-0.159362932,0,,,,,
,,,,,,
-0.217700836,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.27180347,0,,,,,
,,,,,,
-0.267610499,1,,,,,
,,,,,,
0.102047975,1,,,,,
,,,,,,
0.369608701,0,,,,,
,,,,,,
1.118769804,1,,,,,
,,,,,,
1.426524216,0,,,,,
,,,,,,
1.39006416,1,,,,,
,,,,,,
1.195060317,0,,,,,
,,,,,,
1.189385697,0,,,,,
,,,,,,
1.127476978,1,,,,,
,,,,,,
1.145546579,0,,,,,
,,,,,,
0.805265885,0,,,,,
,,,,,,
0.767442523,0,,,,,
,,,,,,
0.523067091,0,,,,,
,,,,,,
0.34860135,1,,,,,
,,,,,,
0.237243154,1,,,,,
,,,,,,
0.292172154,0,,,,,
,,,,,,
0.581084878,1,,,,,
,,,,,,
1.503367743,0,,,,,
,,,,,,
1.613340028,0,,,,,
,,,,,,
1.627030013,0,,,,,
,,,,,,
1.165800899,1,,,,,
,,,,,,
0.378002974,1,,,,,
,,,,,,
0.358639404,1,,,,,
,,,,,,
0.403853228,0,,,,,
,,,,,,
0.787297353,0,,,,,
,,,,,,
1.095337621,1,,,,,
,,,,,,
1.003168824,1,,,,,
,,,,,,
0.810563462,0,,,,,
,,,,,,
0.700995128,0,,,,,
,,,,,,
0.768682377,0,,,,,
,,,,,,
0.816603495,1,,,,,
,,,,,,
0.455631302,0,,,,,
,,,,,,
0.189145645,0,,,,,
,,,,,,
0.317991721,1,,,,,
,,,,,,
0.398823096,0,,,,,
,,,,,,
0.422464926,0,,,,,
,,,,,,
0.594492892,0,,,,,
,,,,,,
0.404318618,0,,,,,
,,,,,,
0.357759424,1,,,,,
,,,,,,
0.254707793,0,,,,,
,,,,,,
0.265670098,0,,,,,
,,,,,,
0.464831194,0,,,,,
,,,,,,
0.523067099,0,,,,,
,,,,,,
0.352270192,1,,,,,
,,,,,,
0.236831444,0,,,,,
,,,,,,
0.24951519,0,,,,,
,,,,,,
0.40816108,0,,,,,
,,,,,,
0.481918852,1,,,,,
,,,,,,
0.322485257,0,,,,,
,,,,,,
0.2778356,0,,,,,
,,,,,,
0.224095056,0,,,,,
,,,,,,
0.214868815,0,,,,,
,,,,,,
0.060703428,1,,,,,
,,,,,,
0.02339183,1,,,,,
,,,,,,
0.369681638,0,,,,,
,,,,,,
0.619676397,0,,,,,
